client_id,credit_limit_initial,credit_limit,add_product,mp_first_login,mp_last_login,tp_num,cl_age,education_id,gender_id,marital_status_id,employment_status_cd,city_population_category,app_channel
68849311,20000.00,20000.00,Халва,2018-04-06 00:00:00.000,2019-03-08 00:00:00.000,NULL,38,3,2,2,EME,>700 тыс,Representative
68872312,15000.00,15000.00,Халва + Вклад,2018-04-06 00:00:00.000,2019-03-07 00:00:00.000,NULL,58,6,2,2,PNS,>700 тыс,Call Center
68873039,15000.00,15000.00,Халва + Вклад,2018-04-09 00:00:00.000,2019-03-11 00:00:00.000,NULL,35,-1,1,2,UNK,300 – 700 тыс,Call Center
68888104,45000.00,100000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,2,41,6,1,1,EME,>700 тыс,Internet Sales
68912257,30000.00,60000.00,Халва,2018-04-03 00:00:00.000,2019-03-11 00:00:00.000,2,28,-1,1,-1,UNK,300 – 700 тыс,Representative
68914742,20000.00,20000.00,Халва,2018-06-21 00:00:00.000,2019-03-11 00:00:00.000,NULL,36,2,1,2,EME,0 – 100 тыс,Internet Sales
68920908,15000.00,60000.00,Халва,NULL,NULL,NULL,55,4,1,2,EME,0 – 100 тыс,Walk In Sales
68959655,60000.00,60000.00,Халва,2018-04-01 00:00:00.000,2019-03-11 00:00:00.000,NULL,37,6,1,3,EME,>700 тыс,Internet Sales
68960197,15000.00,15000.00,Халва + Вклад,2018-04-07 00:00:00.000,2019-03-11 00:00:00.000,NULL,29,6,1,1,EME,>700 тыс,Walk In Sales
68961136,15000.00,15000.00,Халва + Вклад,2018-04-01 00:00:00.000,2019-03-10 00:00:00.000,NULL,42,-1,2,2,UNK,>700 тыс,Call Center
68961468,15000.00,15000.00,Халва,2018-04-03 00:00:00.000,2019-02-24 00:00:00.000,NULL,41,2,2,2,EME,>700 тыс,Internet Sales
68969574,30000.00,30000.00,Халва,2018-03-31 00:00:00.000,2019-01-31 00:00:00.000,NULL,66,3,2,2,PNS,300 – 700 тыс,Internet Sales
68970836,15000.00,55000.00,Халва,2018-03-30 00:00:00.000,2019-03-10 00:00:00.000,NULL,32,-1,2,1,UNK,300 – 700 тыс,Internet Sales
68971280,15000.00,30000.00,Халва,2018-04-23 00:00:00.000,2019-03-02 00:00:00.000,2,62,3,1,3,PNS,0 – 100 тыс,Internet Sales
68990348,45000.00,45000.00,Халва + Автокредит,2018-04-09 00:00:00.000,2019-03-07 00:00:00.000,NULL,30,6,2,2,EME,300 – 700 тыс,AutoCred
68992525,15000.00,60000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,35,6,2,2,EME,>700 тыс,Walk In Sales
68993670,75000.00,100000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,1,37,-1,1,-1,UNK,>700 тыс,УРМ
69016207,30000.00,30000.00,Халва,2018-03-31 00:00:00.000,2019-03-11 00:00:00.000,NULL,32,3,2,2,EME,100 – 300 тыс,Internet Sales
69024243,15000.00,15000.00,Халва + Вклад,2018-04-06 00:00:00.000,2019-02-18 00:00:00.000,NULL,65,6,2,2,PNS,>700 тыс,Call Center
69024576,15000.00,30000.00,Халва,2018-05-21 00:00:00.000,2019-03-09 00:00:00.000,NULL,30,6,2,2,EME,0 – 100 тыс,Walk In Sales
69026747,15000.00,15000.00,Халва + Вклад,2018-04-17 00:00:00.000,2019-03-11 00:00:00.000,NULL,60,3,2,2,PNS,300 – 700 тыс,Walk In Sales
69029999,20000.00,20000.00,Халва,NULL,NULL,NULL,56,6,1,3,PNW,>700 тыс,Internet Sales
69031157,50000.00,100000.00,Халва,2018-04-25 00:00:00.000,2019-01-11 00:00:00.000,1,36,-1,2,2,UNK,0 – 100 тыс,Walk In Sales
69054398,75000.00,75000.00,Халва,2018-03-31 00:00:00.000,2019-03-12 00:00:00.000,NULL,35,-1,2,2,UNK,>700 тыс,Internet Sales
69057305,45000.00,45000.00,Халва,2018-10-07 00:00:00.000,2019-03-10 00:00:00.000,NULL,55,2,1,2,EME,>700 тыс,Internet Sales
69061176,75000.00,100000.00,Халва,2018-04-02 00:00:00.000,2019-03-10 00:00:00.000,2,53,-1,1,2,UNK,>700 тыс,Internet Sales
69067472,45000.00,45000.00,Халва,2018-04-12 00:00:00.000,2019-02-19 00:00:00.000,NULL,50,2,1,1,EME,0 – 100 тыс,Walk In Sales
69087432,20000.00,20000.00,Халва,2018-04-04 00:00:00.000,2019-03-08 00:00:00.000,NULL,37,-1,1,3,EME,300 – 700 тыс,Internet Sales
69089839,15000.00,15000.00,Халва + Автокредит,2018-04-02 00:00:00.000,2019-03-11 00:00:00.000,NULL,21,3,2,1,EME,>700 тыс,AutoCred
69103583,15000.00,105000.00,Халва,2018-04-09 00:00:00.000,2019-03-12 00:00:00.000,NULL,30,-1,1,-1,UNK,100 – 300 тыс,Walk In Sales
69122944,45000.00,45000.00,Халва,NULL,NULL,NULL,47,2,2,2,EME,0 – 100 тыс,Walk In Sales
69124626,15000.00,15000.00,Халва + Вклад,2018-03-30 00:00:00.000,2019-03-09 00:00:00.000,NULL,31,6,2,2,EME,>700 тыс,Walk In Sales
69135865,15000.00,15000.00,Халва + ДК,2018-07-01 00:00:00.000,2019-03-11 00:00:00.000,NULL,67,3,1,3,PNS,300 – 700 тыс,Walk In Sales
69139059,75000.00,75000.00,Халва,2018-04-10 00:00:00.000,2019-03-11 00:00:00.000,NULL,38,-1,1,1,UNK,>700 тыс,Internet Sales
69142167,30000.00,30000.00,Халва,2018-04-03 00:00:00.000,2019-03-11 00:00:00.000,NULL,31,4,2,2,EME,0 – 100 тыс,Walk In Sales
69149146,45000.00,100000.00,Халва,2018-04-01 00:00:00.000,2019-03-09 00:00:00.000,2,29,3,2,5,EME,100 – 300 тыс,Walk In Sales
69151326,15000.00,15000.00,Халва,2018-12-27 00:00:00.000,2019-02-28 00:00:00.000,NULL,56,3,1,2,EME,0 – 100 тыс,Internet Sales
69151794,15000.00,15000.00,Халва,2019-02-27 00:00:00.000,2019-02-27 00:00:00.000,NULL,52,3,1,4,EME,300 – 700 тыс,Internet Sales
69157441,15000.00,15000.00,Халва,2018-04-02 00:00:00.000,2019-02-20 00:00:00.000,NULL,25,3,2,2,EME,300 – 700 тыс,Internet Sales
69165692,30000.00,30000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,26,-1,2,2,UNK,>700 тыс,УРМ
69182259,75000.00,75000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,32,-1,2,-1,UNK,>700 тыс,УРМ
69183715,30000.00,30000.00,Халва,2018-07-21 00:00:00.000,2019-03-11 00:00:00.000,NULL,42,3,2,2,EME,300 – 700 тыс,Representative
69191144,15000.00,15000.00,Халва,2018-04-04 00:00:00.000,2019-03-12 00:00:00.000,NULL,43,2,2,2,EME,300 – 700 тыс,Call Center
69196711,15000.00,15000.00,Халва,NULL,NULL,NULL,63,2,1,2,PNS,0 – 100 тыс,Walk In Sales
69201178,20000.00,20000.00,Халва,2018-04-28 00:00:00.000,2019-03-12 00:00:00.000,NULL,33,3,1,2,EME,0 – 100 тыс,Walk In Sales
69213714,15000.00,15000.00,Халва + ДК,2018-04-05 00:00:00.000,2018-10-29 00:00:00.000,NULL,56,3,1,4,PNS,0 – 100 тыс,Walk In Sales
69221587,30000.00,30000.00,Халва,2018-04-12 00:00:00.000,2019-01-13 00:00:00.000,NULL,24,3,2,1,EME,0 – 100 тыс,Internet Sales
69228248,15000.00,15000.00,Халва,2018-11-30 00:00:00.000,2019-03-09 00:00:00.000,NULL,42,3,1,2,EME,300 – 700 тыс,Internet Sales
69252078,75000.00,75000.00,Халва,2018-06-08 00:00:00.000,2019-03-10 00:00:00.000,NULL,48,-1,2,2,OTH,NULL,Internet Sales
69252738,50000.00,50000.00,Халва,2018-08-13 00:00:00.000,2018-08-13 00:00:00.000,NULL,49,-1,1,2,UNK,300 – 700 тыс,DSA
69252805,75000.00,100000.00,Халва,2018-04-04 00:00:00.000,2019-03-03 00:00:00.000,2,48,-1,1,3,OTH,NULL,Internet Sales
69253010,75000.00,75000.00,Халва,2018-04-09 00:00:00.000,2019-03-11 00:00:00.000,NULL,48,-1,1,2,UNK,100 – 300 тыс,УРМ
69255236,60000.00,60000.00,Халва,2018-04-09 00:00:00.000,2019-03-07 00:00:00.000,NULL,64,3,2,2,PNS,300 – 700 тыс,Internet Sales
69292066,45000.00,45000.00,Халва,2018-10-11 00:00:00.000,2019-03-11 00:00:00.000,NULL,31,6,1,2,EME,100 – 300 тыс,Internet Sales
69293775,45000.00,45000.00,Халва,2018-03-31 00:00:00.000,2019-02-28 00:00:00.000,NULL,35,3,2,2,EME,0 – 100 тыс,Internet Sales
69311033,30000.00,30000.00,Халва,2018-04-18 00:00:00.000,2019-03-03 00:00:00.000,NULL,34,6,2,2,EME,300 – 700 тыс,Call Center
69316927,30000.00,30000.00,Халва,2018-04-06 00:00:00.000,2019-02-27 00:00:00.000,NULL,23,3,2,1,EME,>700 тыс,Internet Sales
69339285,75000.00,75000.00,Халва,2018-03-31 00:00:00.000,2019-03-10 00:00:00.000,NULL,35,-1,1,1,UNK,300 – 700 тыс,DSA
69339292,75000.00,75000.00,Халва,2018-03-31 00:00:00.000,2019-03-11 00:00:00.000,NULL,69,-1,1,1,PNS,300 – 700 тыс,УРМ
69339495,75000.00,75000.00,Халва,2018-04-01 00:00:00.000,2019-03-11 00:00:00.000,NULL,40,-1,1,2,UNK,>700 тыс,DSA
69357332,30000.00,30000.00,Халва,2018-04-03 00:00:00.000,2019-03-02 00:00:00.000,NULL,33,3,2,2,EME,0 – 100 тыс,Internet Sales
69386982,15000.00,15000.00,Халва + Автокредит,2018-04-04 00:00:00.000,2019-03-11 00:00:00.000,NULL,40,3,1,3,EME,0 – 100 тыс,AutoCred
69393053,15000.00,15000.00,Халва,2018-05-24 00:00:00.000,2018-12-01 00:00:00.000,NULL,37,6,2,2,EME,0 – 100 тыс,Internet Sales
69403893,30000.00,30000.00,Халва,2018-04-04 00:00:00.000,2019-03-11 00:00:00.000,NULL,47,-1,1,1,UNK,300 – 700 тыс,УРМ
69422750,30000.00,30000.00,Халва,2018-07-08 00:00:00.000,2019-02-22 00:00:00.000,NULL,37,3,1,3,EME,0 – 100 тыс,Walk In Sales
69432707,15000.00,15000.00,Халва,2018-07-18 00:00:00.000,2019-03-01 00:00:00.000,NULL,40,3,1,1,EME,0 – 100 тыс,Representative
69445655,60000.00,60000.00,Халва,2018-04-17 00:00:00.000,2019-03-04 00:00:00.000,NULL,52,2,2,3,EME,>700 тыс,Internet Sales
69449998,15000.00,30000.00,Халва,2018-04-15 00:00:00.000,2019-03-09 00:00:00.000,NULL,36,3,2,2,EME,>700 тыс,Internet Sales
69485307,90000.00,90000.00,Халва,2018-04-01 00:00:00.000,2019-03-11 00:00:00.000,NULL,45,2,2,1,EME,0 – 100 тыс,Walk In Sales
69487157,15000.00,15000.00,Халва,NULL,NULL,NULL,62,6,1,2,PNS,300 – 700 тыс,Walk In Sales
69489488,15000.00,15000.00,Халва + Вклад,2018-03-31 00:00:00.000,2019-03-09 00:00:00.000,NULL,57,6,1,1,PNS,>700 тыс,Walk In Sales
69489630,15000.00,15000.00,Халва,2018-08-05 00:00:00.000,2019-03-06 00:00:00.000,NULL,39,3,1,5,EME,300 – 700 тыс,Walk In Sales
69489679,15000.00,15000.00,Халва,NULL,NULL,NULL,62,3,1,2,PNS,0 – 100 тыс,Walk In Sales
69490518,75000.00,75000.00,Халва,2018-05-11 00:00:00.000,2019-03-09 00:00:00.000,NULL,52,-1,2,1,UNK,300 – 700 тыс,DSA
69491242,15000.00,60000.00,Халва,2018-04-01 00:00:00.000,2019-03-10 00:00:00.000,NULL,49,-1,2,1,UNK,100 – 300 тыс,УРМ
69495085,40000.00,40000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,40,-1,2,2,UNK,100 – 300 тыс,Internet Sales
69499787,45000.00,45000.00,Халва,2018-03-31 00:00:00.000,2019-03-07 00:00:00.000,NULL,31,2,1,2,EME,300 – 700 тыс,Internet Sales
69530452,75000.00,75000.00,Халва,2018-03-31 00:00:00.000,2019-03-10 00:00:00.000,NULL,29,-1,1,1,UNK,>700 тыс,DSA
69562085,30000.00,30000.00,Халва,2018-04-13 00:00:00.000,2019-02-27 00:00:00.000,NULL,34,-1,1,-1,UNK,>700 тыс,Call Center
69562265,20000.00,20000.00,Халва,2018-04-21 00:00:00.000,2019-03-09 00:00:00.000,NULL,32,3,1,2,EME,0 – 100 тыс,Representative
69562295,60000.00,60000.00,Халва + ДК,2018-10-26 00:00:00.000,2018-10-26 00:00:00.000,NULL,46,3,1,3,EME,>700 тыс,Call Center
69564319,15000.00,15000.00,Халва,2018-12-09 00:00:00.000,2019-03-07 00:00:00.000,NULL,41,3,2,1,EME,0 – 100 тыс,УРМ
69564641,15000.00,15000.00,Халва + Вклад,2018-04-16 00:00:00.000,2019-03-01 00:00:00.000,NULL,48,6,1,1,EME,>700 тыс,Walk In Sales
69566955,75000.00,75000.00,Халва,2018-04-09 00:00:00.000,2019-03-11 00:00:00.000,NULL,41,-1,1,1,OTH,NULL,Internet Sales
69626777,15000.00,15000.00,Халва + Вклад,2018-04-08 00:00:00.000,2019-03-06 00:00:00.000,NULL,54,-1,1,2,UNK,>700 тыс,Walk In Sales
70005429,15000.00,60000.00,Халва + Автокредит,2018-04-05 00:00:00.000,2018-10-23 00:00:00.000,NULL,46,3,2,2,EME,300 – 700 тыс,AutoCred
70009188,30000.00,30000.00,Халва,2018-04-03 00:00:00.000,2019-03-10 00:00:00.000,NULL,40,3,2,3,EME,300 – 700 тыс,Internet Sales
70011148,15000.00,15000.00,Халва,2018-04-11 00:00:00.000,2019-03-11 00:00:00.000,NULL,28,-1,2,-1,UNK,>700 тыс,Walk In Sales
70012391,20000.00,20000.00,Халва + ДКПЗН,NULL,NULL,NULL,56,-1,1,5,PNS,0 – 100 тыс,Walk In Sales
70015164,50000.00,50000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,32,-1,2,1,UNK,>700 тыс,УРМ
70015350,30000.00,30000.00,Халва,2018-04-02 00:00:00.000,2019-03-05 00:00:00.000,NULL,54,6,1,2,EME,>700 тыс,DSA
70015832,15000.00,15000.00,Халва,NULL,NULL,NULL,60,-1,2,-1,UNK,0 – 100 тыс,Internet Sales
70016330,75000.00,75000.00,Халва,2018-03-30 00:00:00.000,2019-03-09 00:00:00.000,NULL,29,-1,2,2,UNK,100 – 300 тыс,DSA
70017640,60000.00,15000.00,Халва + Автокредит,2018-05-10 00:00:00.000,2019-03-12 00:00:00.000,NULL,38,6,2,2,EME,>700 тыс,AutoCred
70034585,15000.00,90000.00,Халва,2018-04-01 00:00:00.000,2019-03-10 00:00:00.000,NULL,55,2,2,2,EME,>700 тыс,Representative
70048161,30000.00,30000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,36,6,2,1,EME,300 – 700 тыс,Internet Sales
70052761,150000.00,150000.00,Халва,2018-04-01 00:00:00.000,2019-03-06 00:00:00.000,NULL,45,6,1,2,EME,100 – 300 тыс,Representative
70068149,60000.00,60000.00,Халва,2018-03-31 00:00:00.000,2019-03-02 00:00:00.000,NULL,33,6,2,2,BUS,300 – 700 тыс,Internet Sales
70085886,20000.00,20000.00,Халва,2018-04-04 00:00:00.000,2019-03-07 00:00:00.000,NULL,34,6,2,2,EME,0 – 100 тыс,Internet Sales
70086707,45000.00,45000.00,Халва,2018-03-30 00:00:00.000,2019-01-18 00:00:00.000,NULL,27,3,2,5,EME,100 – 300 тыс,УРМ
70086763,60000.00,60000.00,Халва,2018-04-01 00:00:00.000,2019-03-08 00:00:00.000,NULL,42,6,1,2,EME,100 – 300 тыс,Internet Sales
70087152,15000.00,15000.00,Халва + ДК,2018-04-16 00:00:00.000,2019-02-27 00:00:00.000,NULL,67,3,1,4,PNS,0 – 100 тыс,Walk In Sales
70087271,15000.00,15000.00,Халва,NULL,NULL,NULL,70,3,1,4,PNS,0 – 100 тыс,Walk In Sales
70088108,15000.00,15000.00,Халва,2018-04-05 00:00:00.000,2019-03-07 00:00:00.000,NULL,35,6,1,2,EME,>700 тыс,Walk In Sales
70089347,15000.00,15000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,65,6,2,2,PNS,300 – 700 тыс,Internet Sales
70090632,15000.00,15000.00,Халва,2019-03-11 00:00:00.000,2019-03-11 00:00:00.000,NULL,47,-1,1,1,UNK,300 – 700 тыс,Walk In Sales
70091038,50000.00,50000.00,Халва,2018-03-30 00:00:00.000,2019-03-08 00:00:00.000,NULL,33,-1,1,2,UNK,100 – 300 тыс,DSA
70102162,30000.00,30000.00,Халва,NULL,NULL,NULL,58,3,1,4,PNS,0 – 100 тыс,Internet Sales
70104149,30000.00,30000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,30,3,1,2,EME,100 – 300 тыс,Internet Sales
70104554,45000.00,45000.00,Халва,2018-03-31 00:00:00.000,2019-03-12 00:00:00.000,NULL,52,3,2,4,EME,100 – 300 тыс,Internet Sales
70143382,45000.00,45000.00,Халва + Автокредит,2018-04-06 00:00:00.000,2019-03-11 00:00:00.000,NULL,27,3,2,1,EME,>700 тыс,AutoCred
70159091,20000.00,20000.00,Халва,2018-03-30 00:00:00.000,2019-03-10 00:00:00.000,NULL,23,6,1,1,EME,0 – 100 тыс,Walk In Sales
70159120,45000.00,60000.00,Халва,2018-04-16 00:00:00.000,2019-03-11 00:00:00.000,1,37,6,1,2,EME,>700 тыс,Internet Sales
70159545,15000.00,105000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,26,6,2,1,EME,100 – 300 тыс,Walk In Sales
70162069,20000.00,20000.00,Халва,2018-03-30 00:00:00.000,2019-03-03 00:00:00.000,NULL,35,6,1,2,EME,300 – 700 тыс,Walk In Sales
70162142,30000.00,30000.00,Халва + Вклад,2018-03-30 00:00:00.000,2019-03-10 00:00:00.000,NULL,64,6,1,4,PNS,>700 тыс,Walk In Sales
70163414,15000.00,15000.00,Халва,NULL,NULL,NULL,53,3,1,2,EME,>700 тыс,Walk In Sales
70163901,90000.00,90000.00,Халва,2018-06-20 00:00:00.000,2019-02-18 00:00:00.000,1,48,6,1,4,EME,0 – 100 тыс,Walk In Sales
70164665,15000.00,15000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,27,-1,2,-1,UNK,0 – 100 тыс,Walk In Sales
70164983,30000.00,30000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,31,-1,2,2,UNK,100 – 300 тыс,УРМ
70165113,75000.00,100000.00,Халва,2018-04-14 00:00:00.000,2019-03-12 00:00:00.000,1,46,-1,1,2,EME,300 – 700 тыс,DSA
70165232,75000.00,75000.00,Халва,2018-04-09 00:00:00.000,2019-03-11 00:00:00.000,NULL,26,-1,2,1,OTH,300 – 700 тыс,Internet Sales
70208882,60000.00,100000.00,Халва,2018-04-04 00:00:00.000,2019-03-06 00:00:00.000,2,54,6,1,3,EME,>700 тыс,Internet Sales
70211823,45000.00,45000.00,Халва + Автокредит,2018-04-11 00:00:00.000,2019-03-05 00:00:00.000,NULL,34,6,2,2,EME,>700 тыс,AutoCred
70228131,45000.00,75000.00,Халва,2018-03-30 00:00:00.000,2019-03-09 00:00:00.000,NULL,28,6,2,1,EME,100 – 300 тыс,Internet Sales
70229530,120000.00,120000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,NULL,58,6,2,2,EME,300 – 700 тыс,Internet Sales
70231254,15000.00,30000.00,Халва,2018-03-30 00:00:00.000,2019-02-23 00:00:00.000,NULL,42,3,1,5,EME,>700 тыс,Walk In Sales
70231684,15000.00,15000.00,Халва + ДК,2018-03-30 00:00:00.000,2018-03-30 00:00:00.000,NULL,63,2,1,2,PNS,0 – 100 тыс,Walk In Sales
70232932,15000.00,15000.00,Халва,2018-04-17 00:00:00.000,2019-03-09 00:00:00.000,NULL,38,2,1,1,EME,>700 тыс,Walk In Sales
70233903,15000.00,15000.00,Халва,2018-03-30 00:00:00.000,2019-03-08 00:00:00.000,NULL,29,3,2,2,EME,100 – 300 тыс,Walk In Sales
70234319,45000.00,45000.00,Халва + ДК,2018-03-30 00:00:00.000,2019-03-06 00:00:00.000,NULL,44,3,1,1,EME,0 – 100 тыс,Internet Sales
70234549,90000.00,90000.00,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,2,34,6,1,4,EME,100 – 300 тыс,Internet Sales
70235570,75000.00,75000.00,Халва,2018-10-14 00:00:00.000,2019-03-10 00:00:00.000,NULL,34,-1,1,-1,UNK,>700 тыс,УРМ
70235628,120000.00,120000.00,Халва,2018-04-05 00:00:00.000,2019-03-11 00:00:00.000,NULL,48,3,1,2,EME,300 – 700 тыс,DSA
70279844,30000.00,100000.00,Халва,2018-05-12 00:00:00.000,2019-03-07 00:00:00.000,1,46,-1,2,-1,UNK,300 – 700 тыс,Internet Sales
70299185,30000.00,30000.00,Халва,2018-08-17 00:00:00.000,2019-02-20 00:00:00.000,NULL,70,3,1,4,PNS,0 – 100 тыс,Walk In Sales
71200285,60000.00,90000.00,Халва + Вклад,2018-05-21 00:00:00.000,2019-03-11 00:00:00.000,NULL,33,6,2,1,EME,>700 тыс,Call Center
71201434,90000.00,90000.00,Халва,NULL,NULL,NULL,47,6,1,2,EME,0 – 100 тыс,Internet Sales
71206299,75000.00,75000.00,Халва,NULL,NULL,NULL,45,-1,2,2,OTH,>700 тыс,Internet Sales
71210255,15000.00,15000.00,Халва,2018-05-10 00:00:00.000,2019-02-19 00:00:00.000,NULL,49,6,2,4,EME,300 – 700 тыс,Internet Sales
71212764,30000.00,30000.00,Халва,2018-04-17 00:00:00.000,2019-03-08 00:00:00.000,NULL,50,6,1,2,BUS,300 – 700 тыс,Internet Sales
71219898,15000.00,15000.00,Халва,2018-04-17 00:00:00.000,2019-02-28 00:00:00.000,NULL,50,3,2,2,EME,100 – 300 тыс,Internet Sales
71239361,15000.00,90000.00,Халва,2018-04-24 00:00:00.000,2019-03-12 00:00:00.000,2,27,4,1,1,EME,>700 тыс,Walk In Sales
71251220,15000.00,60000.00,Халва + Вклад,2018-06-17 00:00:00.000,2019-03-08 00:00:00.000,NULL,33,3,2,2,EME,0 – 100 тыс,Walk In Sales
71251721,15000.00,30000.00,Халва,2018-04-17 00:00:00.000,2019-03-11 00:00:00.000,NULL,26,3,1,1,EME,0 – 100 тыс,Walk In Sales
71251799,20000.00,20000.00,Халва,2018-05-21 00:00:00.000,2019-03-11 00:00:00.000,NULL,30,6,1,2,EME,100 – 300 тыс,Internet Sales
71252392,20000.00,20000.00,Халва,NULL,NULL,NULL,56,2,1,1,PNS,0 – 100 тыс,Walk In Sales
71253423,15000.00,15000.00,Халва,2018-04-17 00:00:00.000,2019-02-27 00:00:00.000,NULL,51,6,1,2,EME,0 – 100 тыс,Call Center
71254868,20000.00,20000.00,Халва,2018-04-18 00:00:00.000,2019-03-05 00:00:00.000,NULL,53,2,1,3,PNS,0 – 100 тыс,Call Center
71255580,30000.00,30000.00,Халва,2018-04-17 00:00:00.000,2019-03-03 00:00:00.000,1,30,2,1,1,EME,0 – 100 тыс,Internet Sales
71255801,30000.00,30000.00,Халва,2018-04-18 00:00:00.000,2019-02-26 00:00:00.000,NULL,39,-1,1,-1,UNK,>700 тыс,Internet Sales
71255895,75000.00,75000.00,Халва,2018-04-17 00:00:00.000,2019-03-05 00:00:00.000,NULL,24,-1,1,1,OTH,100 – 300 тыс,УРМ
71256103,50000.00,50000.00,Халва,NULL,NULL,NULL,52,-1,1,-1,UNK,300 – 700 тыс,DSA
71256124,75000.00,75000.00,Халва,2018-11-01 00:00:00.000,2019-01-29 00:00:00.000,NULL,38,-1,1,-1,UNK,>700 тыс,СПО
71257604,15000.00,15000.00,Халва + Автокредит,2018-04-20 00:00:00.000,2019-03-12 00:00:00.000,NULL,29,6,1,4,EME,>700 тыс,AutoCred
71258432,15000.00,60000.00,Халва + Автокредит,2018-07-07 00:00:00.000,2019-03-11 00:00:00.000,NULL,27,3,1,3,EME,300 – 700 тыс,AutoCred
71261775,30000.00,30000.00,Халва,2018-04-20 00:00:00.000,2019-03-11 00:00:00.000,NULL,36,2,2,2,EME,0 – 100 тыс,Internet Sales
71302089,15000.00,15000.00,Халва,NULL,NULL,NULL,35,3,1,3,EME,>700 тыс,Internet Sales
71331736,15000.00,60000.00,Халва + Вклад,2018-07-16 00:00:00.000,2019-03-05 00:00:00.000,NULL,45,6,2,2,EME,300 – 700 тыс,Call Center
71332267,60000.00,90000.00,Халва,2018-04-18 00:00:00.000,2019-03-11 00:00:00.000,NULL,41,3,2,2,EME,100 – 300 тыс,Internet Sales
71332348,30000.00,30000.00,Халва,2018-04-29 00:00:00.000,2019-03-11 00:00:00.000,NULL,24,2,2,1,EME,0 – 100 тыс,Call Center
71332613,15000.00,15000.00,Халва + Вклад,2018-04-25 00:00:00.000,2019-03-10 00:00:00.000,NULL,58,4,1,2,PNS,300 – 700 тыс,Walk In Sales
71334350,15000.00,15000.00,Халва,2018-09-25 00:00:00.000,2018-09-25 00:00:00.000,1,60,6,1,2,PNS,100 – 300 тыс,Walk In Sales
71335555,30000.00,75000.00,Халва,2018-04-13 00:00:00.000,2019-03-11 00:00:00.000,NULL,40,6,1,2,EME,300 – 700 тыс,Walk In Sales
